C:\RaDeCC\Data\AL557_062021\140621_grey_St10_2.txt
Start Time 6/14/2021  23:40:19
Runtime  CPM219   Cnt219   CPM220   Cnt220   CPMTot   CntTot
0000.98  000.000  0000000  000.000  0000000  001.017  0000001
0001.98  000.000  0000000  000.504  0000001  002.017  0000003
0002.98  000.000  0000000  000.335  0000000  001.341  0000000
0003.98  000.000  0000000  000.251  0000000  001.255  0000001
0005.00  000.000  0000000  000.200  0000000  001.200  0000001
0006.00  000.000  0000000  000.333  0000001  001.333  0000002
0006.98  000.000  0000000  000.286  0000000  001.289  0000001
0007.98  000.000  0000000  000.376  0000001  001.503  0000003
0009.00  000.000  0000000  000.556  0000002  002.000  0000006
0010.00  000.000  0000000  000.500  0000000  001.900  0000001
0011.00  000.000  0000000  000.455  0000000  001.727  0000000
0012.00  000.000  0000000  000.500  0000001  001.750  0000002
0013.00  000.000  0000000  000.462  0000000  001.615  0000000
0014.00  000.071  0000001  000.714  0000004  002.214  0000010
0015.00  000.067  0000000  000.667  0000000  002.133  0000001
0016.00  000.063  0000000  000.625  0000000  002.063  0000001
0017.02  000.059  0000000  000.588  0000000  001.939  0000000
0018.00  000.056  0000000  000.611  0000001  001.944  0000002
0019.00  000.053  0000000  000.632  0000001  002.053  0000004
0020.00  000.050  0000000  000.600  0000000  001.950  0000000
0021.02  000.048  0000000  000.619  0000001  002.094  0000005
0022.02  000.045  0000000  000.681  0000002  002.180  0000004
0023.02  000.043  0000000  000.652  0000000  002.129  0000001
0024.00  000.042  0000000  000.625  0000000  002.042  0000000
0025.02  000.080  0000001  000.600  0000000  002.039  0000002
0026.02  000.077  0000000  000.577  0000000  002.037  0000002
0027.02  000.074  0000000  000.592  0000001  002.110  0000004
0028.02  000.071  0000000  000.571  0000000  002.035  0000000
0029.02  000.103  0000001  000.551  0000000  002.102  0000004
0030.02  000.100  0000000  000.566  0000001  002.165  0000004
0031.02  000.097  0000000  000.580  0000001  002.192  0000003
0032.03  000.094  0000000  000.562  0000000  002.123  0000000
0033.02  000.091  0000000  000.606  0000002  002.181  0000004
0034.03  000.088  0000000  000.588  0000000  002.116  0000000
0035.03  000.086  0000000  000.571  0000000  002.055  0000000
0036.03  000.083  0000000  000.555  0000000  002.109  0000004
0037.03  000.081  0000000  000.540  0000000  002.079  0000001
0038.03  000.079  0000000  000.552  0000001  002.103  0000003
0039.03  000.102  0000001  000.564  0000001  002.152  0000004
0040.03  000.100  0000000  000.550  0000000  002.123  0000001
0041.03  000.097  0000000  000.536  0000000  002.145  0000003
0042.03  000.095  0000000  000.547  0000001  002.165  0000003
0043.05  000.093  0000000  000.557  0000001  002.207  0000004
